qclass redshift N_pre N_post echo_duration_w1 pre_median_flux_w1 pre_median_e_flux_w1 pre_median_total_flux_w1 pre_rms_flux_w1 post_max_flux_w1 post_mean_flux_w1 post1yr_max_flux_w1 post1yr_mean_flux_w1 post1yr_sum_flux_w1 e_post_max_flux_w1 name chi2 sigma_rise sigma_fade e_sigma_rise e_sigma_fade n_rise n_fade mean_color color_slope e_mean_color e_color_slope ra dec ndetections ndetections_negative ndetections_g ndetections_r median_color offset_rms_r offset_unc_r offset_sig_r offset_med_r offset_weighted_r offset_rms_g offset_unc_g offset_sig_g offset_med_g offset_weighted_g offset_sig offset_rms_ps1 offset_med_ps1 offset_sig_ps1 flare_n_pre flare_n_post flare_peak_mag flare_peak_jd flare_amplitude_mag flare_duration_day flare_postpeak_duration_day flare_prepeak_duration_day fEdd Lbol MBH MBH_ref df_over_rms rms_over_err
Unknown nan 12 2 282.64841755013913 -1.8257068057548008e-06 8.369373214873401e-06 0.00030547180946384624 3.029533599328696e-05 0.0001395712519285861 0.0001344499647804013 0.0001395712519285861 0.0001344499647804013 0.0002688999295608026 9.495894855616568e-06 ZTF19adawqog 0.4294187978028428 57.687831076149386 446.20626667170046 6.8002744464283325 87.25620857454162 144.0 80.0 -0.21058049962506376 -0.00013122092955996913 0.024916926192279892 0.0005772374705155654 162.2840448 37.2212606 250.0 0.0 147.0 99.0 0.0 0.35833061742715955 0.23412141807190556 0.9563145253445154 0.22949964707569717 0.22389371279641923 0.3067366083864981 0.27168062426312256 0.5406668875558543 0.16614458279921987 0.146888717529574 0.9563145253445154 0.2683803868912818 0.09879738760582663 0.9879738760582663 96.0 144.0 19.3646 2458891.7366 -1.1183000000000014 385.90150000015274 332.1748999999836 53.72660000016913 -1.0 7.046465871885878e+44 0.0 "" 4.4379756940208095 3.6197855222238666
Unknown 0.0404 12 2 214.86935631977394 -1.2790388674190776e-05 2.9550199197979556e-05 0.004598154144783036 0.00022705393908805055 0.0023229987556326673 0.0018052874265541369 0.0023229987556326673 0.0018052874265541369 0.0036105748531082738 3.473522979995776e-05 ZTF18acsyzcd 6.248562867820061 109.38957409872846 0.0 1.7191793193472387 0.0 68.0 1.0 0.29622743387086065 0.0 0.028279623970645585 -999.0 53.2824046 -13.9092827 195.0 0.0 101.0 94.0 0.0 0.2176422478623044 0.1118033988749895 0.4573227261410788 0.03260435553437608 0.05113023516534861 0.21290171221261328 0.13251489878500458 0.6770152463363072 0.10050449541884489 0.08971460684416069 0.4573227261410788 0.0 0.0 0.0 48.0 149.0 17.3349 2458854.668 -2.3702000000000005 770.0222000000067 372.0720000001602 397.9501999998465 -1.0 3.7620669045867306e+44 0.0 "" 7.95091877201062 7.683668646929966
Unknown nan 10 4 678.1997331748717 1.719019513754992e-07 1.0619440496951035e-05 0.0007094170888088197 2.4068414016057027e-05 0.00016945015273204812 0.00013886565354737047 0.00016945015273204812 0.00014854427079988907 0.00029708854159977814 1.1543394722123755e-05 ZTF18abvmqur 0.5813666464782223 97.27617121713351 282.71263958386845 16.909284871387047 267.36209641758927 51.0 22.0 0.4479657090441773 -0.002107775200995065 0.05980721163899143 0.00235875918440827 105.233898 36.9808483 73.0 505.0 18.0 55.0 0.0 0.3234393417690571 0.19349183812198636 0.8253962497590419 0.1353662232575807 0.15970743754487116 0.4223373106881536 0.21025796485013465 2.0573635700415402 0.45533969956947645 0.4325770771937417 0.8253962497590419 0.34152609543877865 0.1612697782354471 1.612697782354471 24.0 42.0 19.5887 2458448.8429051 -1.050699999999999 157.72063430026174 77.84572920016944 79.87490510009229 -1.0 4.056892177310724e+45 0.0 "" 6.171751520511036 2.26644840874313
Unknown nan 10 4 645.3251897147857 -9.2212930150434e-06 9.68098474814999e-06 0.00048207688978719765 2.907801451942892e-05 0.00020088082773413556 0.00017826323138927808 0.00020088082773413556 0.00019121764434430576 0.0003824352886886115 1.0823597366436459e-05 ZTF18acqywlx 0.4841364978628396 56.546772809360576 141.18168587292413 8.612939624868728 77.91258913412257 24.0 59.0 -0.22102607232383734 -0.0008727496305697811 0.09586938513211925 0.002895250613172313 134.2561745 33.9149776 83.0 0.0 15.0 68.0 0.0 0.2330201775229111 0.1775074491378162 1.2544066906056774 0.24571483467673888 0.2226665318308236 0.2688876542699108 0.21530090116219125 1.2444765258040598 0.24091075188420313 0.267936917480807 1.2544066906056774 0.19503996708623508 0.08472332884675578 0.8472332884675577 20.0 61.0 19.5391 2458506.8935417 -1.2243999999999993 136.8086000001058 60.7994582997635 76.0091417003423 -1.0 3.67312300073944e+45 0.0 "" 6.576021351682755 3.003621560811327
Unknown nan 10 3 355.756264815107 2.0651054241907663e-06 8.496090737140427e-06 0.00045801861597890545 1.5084182508423074e-05 0.00015877547717643432 0.00011938439066307044 0.00015877547717643432 0.00011938439066307044 0.00035815317198921134 9.159885526677346e-06 ZTF19acefxbv 0.41033452590110914 46.062214570848 291.65187649123834 12.4263930660495 76.97393127049308 15.0 43.0 -0.10325699950402871 0.00027886884487073006 0.060783504596496514 0.0013287969363475725 122.5098195 57.7294701 81.0 0.0 50.0 31.0 0.0 0.23355898943489836 0.23564566280752977 0.803271048475115 0.23919609364437291 0.18928733863201785 0.44081876515216073 0.28049551524793676 1.444353237662313 0.44589716841798266 0.4051346055981161 0.803271048475115 0.36122195727962453 0.4001949549449327 4.001949549449327 7.0 73.0 19.7727 2458781.9746 -0.8574999999999982 475.8350999997929 445.8456999999471 29.989399999845773 -1.0 1.1163062326721883e+45 0.0 "" 7.914541646284488 1.7754262489786021
Unknown 0.357 10 3 387.65941310534254 -4.400862500484792e-06 9.161509243599174e-06 0.00031874826966101595 2.6649960076944447e-05 0.000152629096354127 0.00012001266518720714 0.00011646719922609186 0.00010370444960374723 0.00020740889920749445 8.958166613182392e-06 ZTF18achcfxa 5.864542623173315 0.0 999999999.9999993 0.0 0.0 0.0 8.0 0.0 0.0 0.0 0.0 124.7330492 31.453348 9.0 1.0 0.0 9.0 0.0 0.14328498594951314 0.22241724518279396 1.2297382917766988 0.2751460005241005 0.2735150031527682 0.0 0.0 -999.0 0.0 0.0 1.2297382917766988 0.12903459901722628 0.0594613864581492 0.5946138645814919 8.0 1.0 19.5667 2458757.9557 -0.680299999999999 329.09840000001714 4.0298000001348555 325.0685999998823 -1.0 7.198122091656673e+44 0.0 "" 3.891354782683692 2.9089050033501676
Unknown 0.137 11 3 415.0110997799784 2.3685936721278768e-05 1.5190288716087593e-05 0.0011579076470160643 7.363059017014273e-05 0.00041867355161694103 0.00038188778507004453 0.00036519212271638927 0.00036349490179659634 0.0007269898035931927 1.3733774625336235e-05 ZTF19abjmnlw 0.8789562452107528 20.607950601839608 109.50785036077998 2.4423382684582835 15.13844951640201 14.0 22.0 -0.0891263896107404 -0.0007231084944128968 0.053151030664418654 0.0016553055418831336 328.3271685 -19.2272978 70.0 0.0 30.0 40.0 0.0 0.24313533357723982 0.16077263448734053 1.5241355166461672 0.19252941695029857 0.24503928232692815 0.2203752558179883 0.18350322503977967 1.444658837740327 0.22462651403288028 0.2650995558075698 1.5241355166461672 0.1884449056645264 0.05969985404616459 0.5969985404616459 15.0 54.0 18.6567 2458732.7303 -1.6371000000000002 493.7262999997474 451.8780999998562 41.84819999989122 -1.0 1.1751051553714202e+45 0.0 "" 4.936737583613636 4.847214661046088
Unknown nan 11 3 322.9344353103079 -3.0317353945835934e-07 7.37923224529721e-06 0.0003773046711935794 2.4906288833511523e-05 0.00012051986827433659 9.599505550732795e-05 0.00012051986827433659 9.599505550732795e-05 0.0002879851665219838 7.40748510513397e-06 ZTF19aasnkgm 0.8873699610842124 153.96498137108128 0.0 14.255197384462896 0.0 25.0 1.0 -0.17857762279895292 0.0 0.10516803623914166 -999.0 269.7923413 27.8359742 25.0 0.0 14.0 11.0 0.0 0.2816955590326208 0.22678521083309022 1.2518640505103693 0.24587367490575657 0.2839042526293604 0.2664358921206064 0.23169378039159844 1.0905038519807697 0.19356729996183694 0.25266295999702465 1.2518640505103693 0.22087489562935025 0.09143464945985617 0.9143464945985617 16.0 6.0 19.5743 2458770.704 -1.176199999999998 185.80307690007612 14.89847690006718 170.90460000000894 -1.0 9.198286891950117e+44 0.0 "" 3.85424966959213 3.375187012088462
Unknown nan 11 2 280.1659070602618 4.512551585545385e-06 1.3810983381470923e-05 0.00023481620704295786 1.7825341693793593e-05 0.00014870439137204463 0.00012183397305507996 0.00014870439137204463 0.00012183397305507996 0.00024366794611015993 9.741061547491874e-06 ZTF20aabhraq 0.6058914822277861 8.89728654152466 32.106650048583006 0.6618719441001536 3.561986691019322 127.0 39.0 0.15974911546947604 0.009221831665460374 0.1541943382189794 0.006622221334411169 122.6969034 11.5210863 166.0 0.0 12.0 154.0 0.0 0.28616346302912615 0.23877376405292103 0.8590376831192199 0.21196824762655908 0.20511566106167656 0.2524147925560223 0.27749748327704093 0.13519408342952374 0.05365600430174672 0.03751601790563914 0.8590376831192199 0.2933756073160422 0.17068966750833825 1.7068966750833825 129.0 32.0 19.1401 2458867.8394 -1.493500000000001 53.843699999619275 32.90959999989718 20.934099999722093 -1.0 6.923230757956594e+44 0.0 "" 6.834874480835336 1.290664191060313
AGN nan 11 3 355.6288849748671 -1.2764796689059453e-06 5.3305019904788115e-06 0.0001318140925964368 1.0270618610803184e-05 5.0131770986551686e-05 4.346350901455686e-05 5.0131770986551686e-05 4.346350901455686e-05 0.00013039052704367056 4.565326146658932e-06 ZTF19aarxlgp 0.4193490916522683 85.87728582201586 999999999.9999993 999.0 0.0 58.0 73.0 0.13691580267367096 0.00036147711512751876 -999.0 -999.0 249.1536719 64.1898697 170.0 0.0 64.0 103.0 0.0 0.35496034807442056 0.25652009667860326 1.0028668973331256 0.3015661359735522 0.2572555134596643 0.45751223382188355 0.2713743972153799 0.40709117147050405 0.14871529844550857 0.11047412126951091 1.0028668973331256 0.4019840151536095 0.14885608218431756 1.4885608218431756 46.0 84.0 19.945 2458649.8653 -1.100999999999999 448.83980000019073 373.8368999999948 75.00290000019595 -1.0 1.1155069806733792e+45 0.0 "" 4.231829713629871 1.9267638637314584
Unknown nan 10 4 211.0615699100308 -4.36242213724383e-06 1.0712116965737871e-05 0.0006124756369897294 2.307016211964518e-05 0.00011801799826892025 7.486524092115951e-05 0.00011801799826892025 0.00011264138782364982 0.00022528277564729963 1.1425681646629288e-05 ZTF18acmxowe 0.6319775845991131 34.26589552548242 48.81883782361219 4.700885380722171 23.55685548403253 15.0 7.0 -0.22551385336736582 -0.0022108191585117477 0.08542339674060649 0.0046121099064869615 35.7930685 -9.5400386 22.0 0.0 12.0 10.0 0.0 0.3219392560038118 0.2152742428949743 0.6519135163432545 0.14669602448040817 0.14034018866379455 0.3585204242087816 0.23627348307952542 1.2514592296517415 0.22661420961171416 0.2956866311218367 0.6519135163432545 0.0 0.0 0.0 10.0 8.0 19.0224 2458475.6243 -1.2254000000000005 72.85605000006035 32.04300000006333 40.81304999999702 -1.0 3.9291315045809754e+44 0.0 "" 4.882557272006819 2.15365106574488
Unknown nan 12 3 471.39394188998267 -2.12841311880977e-06 8.827748234109808e-06 0.00038089686041799996 1.3424608319049886e-05 0.0003819225341183868 0.0003256138372056777 0.0003819225341183868 0.00036238670229244037 0.0007247734045848807 1.2302958647359418e-05 ZTF19abiptrq 0.35625583805887306 24.299328270573984 87.1082340851349 5.556742177084013 11.711890204389748 14.0 53.0 -0.007261235019523421 0.0035982657043176457 0.05688123707359291 0.0026587250635281803 357.1603031 19.2627651 81.0 0.0 14.0 53.0 0.0 0.27805207451587427 0.20871743961633865 1.8015984368960207 0.3594619378953073 0.3760250129657353 0.19160271631216474 0.25084497601136835 1.16362515279998 0.31850790196159273 0.2918895235403358 1.8015984368960207 0.19352653599119995 0.15874265203431673 1.5874265203431672 24.0 56.0 19.2816 2458717.8751 -1.1641999999999975 103.77099999971688 74.80400000000373 28.966999999713153 -1.0 1.9599555856606843e+45 0.0 "" 26.994210458878246 1.520728498710252
AGN 0.257 12 2 191.68348145997152 -4.537156837100058e-06 9.616481038576598e-06 0.0003487930319221376 2.7679789705789623e-05 0.00012019986157161313 0.00011160403881166722 0.00012019986157161313 0.00011160403881166722 0.00022320807762333443 1.005992584929534e-05 ZTF19adajvty 1.3821663420657582 0.0 999999999.9999993 0.0 0.0 1.0 43.0 0.007437191348828796 -0.0031403630240488334 -999.0 -999.0 164.9151443 16.6133089 43.0 0.0 28.0 15.0 0.0 0.2085160469259401 0.2106880786494034 0.88671888208862 0.1635985134416982 0.18682109756939824 0.23552463993820272 0.24076891493712396 0.9198478524979458 0.20728756549196614 0.22147076935317406 0.88671888208862 0.18123162069136742 0.07239794229269371 0.7239794229269371 33.0 3.0 19.8263 2458992.6763 -0.8651000000000018 166.68420000001788 3.0517000001855195 163.63249999983236 0.03485348179731003 2.0510538278946952e+44 7.65578753604 L19 4.03196845055234 2.8783699146030552
Unknown nan 10 5 803.9825057899579 -3.9503205282088834e-06 9.47426261706554e-06 0.0003686536311048123 1.6129361642128313e-05 0.00025365360486496807 0.00020716972866398307 0.0002163751008812166 0.0002096154162690988 0.0004192308325381976 9.49481858867502e-06 ZTF18abwgaek 0.29625271464002934 5.0856763280758095 141.0234284257989 2.921981257890793 66.01501095391444 2.0 8.0 0.0 0.0 0.0 0.0 3.8137028 3.3911695 10.0 0.0 10.0 0.0 0.0 0.0 0.0 -999.0 0.0 0.0 0.2240619372495201 0.21597105847978737 0.7369825394283112 0.07622080818317566 0.159166899121454 0.7369825394283112 0.20133660383523444 0.10820318848963258 1.0820318848963257 4.0 6.0 19.4055 2458384.8257 -0.5820000000000007 51.884224500041455 43.887644900009036 7.996579600032419 -1.0 5.7012677041497715e+45 0.0 "" 12.995890409053999 1.7024397880923483
TDE? 0.0296 10 4 617.5399019997567 6.885868706136193e-06 1.8807641402614775e-05 0.002442632315740164 2.774802730444915e-05 0.0060702783191747016 0.0030583638926480333 0.0019155545139836329 0.0018728519699980147 0.0037457039399960293 4.781965071440216e-05 ZTF19aaiqmgl 1.9623800568704686 10.566422205897968 52.91879968846885 3.603729280573209 2.6902795237628525 4.0 26.0 0.4283921985409246 0.003240820937964873 0.040116916916160414 0.001448099171738743 125.9031975 4.3840166 200.0 0.0 79.0 121.0 0.0 0.272128913345191 0.11597210699129337 1.9689619530006588 0.22373963798589547 0.22834466627517835 0.1394287638449857 0.1468915736180942 0.3564663799888869 0.05142080512060326 0.052361907498513126 1.9689619530006588 0.20676111073061124 0.0885700164732387 0.885700164732387 5.0 238.0 16.7977 2458534.8152083 -3.3831000000000024 704.0697022997774 692.9824916999787 11.08721059979871 19.387770275268196 3.173008368083152e+45 6.1 F20 67.49495917130366 1.4753592282225998
AGN nan 12 2 262.599602160044 3.5471899546461573e-06 1.067851776277489e-05 0.0006351998212670808 2.6251536290390585e-05 0.00014940168412070292 0.0001338904783928236 0.00014940168412070292 0.0001338904783928236 0.0002677809567856472 1.179394039219173e-05 ZTF18aaeisel 0.5346346959729574 183.65124561333772 995.616515723616 12.520290548239725 169.8613706329002 99.0 157.0 0.41278895563712653 -0.00037965921435308657 0.022417531304792505 0.0001779600334487939 133.2272477 26.8110224 282.0 0.0 81.0 201.0 0.0 0.18288391727007744 0.20914465424676776 0.49965316542433286 0.08766942454247213 0.10449978852597515 0.2781543304879347 0.2045258477552409 1.4727253000071066 0.2955126393131642 0.30121039049454496 1.4727253000071066 0.22200589201451157 0.15849710890255658 1.5849710890255657 200.0 78.0 18.9514 2458890.6994 -1.8094999999999999 795.9766999999993 333.2424000003375 462.73429999966174 -1.0 6.082279364029649e+44 0.0 "" 5.100291156744012 2.4583502011770717
Unknown nan 11 3 359.747853029985 -1.2899245056025813e-06 6.497238792378529e-06 0.0012660716481375392 2.412897249264261e-05 0.0002610931931922127 0.000163182399436625 0.0002610931931922127 0.000163182399436625 0.0004895471983098749 8.273431327502322e-06 ZTF19aanymmn 1.4969842521257357 185.75597422509395 0.0 8.981647247072397 0.0 192.0 1.0 0.13303367237851357 0.0 0.03269219372131405 -999.0 286.4271008 68.111381 217.0 0.0 150.0 63.0 0.0 0.4798012765752839 0.16023943121938578 2.6647865426650266 0.3787954487541171 0.4270038799177173 0.6729599953931871 0.19548127199981077 2.4782588680130524 0.2939816627245783 0.48445319586400265 2.6647865426650266 0.5956968702911591 0.27157654843817963 2.715765484381796 37.0 167.0 19.1965 2458683.8079 -2.043499999999998 593.7698000003584 483.8910000002943 109.87880000006407 -1.0 1.141496693092664e+45 0.0 "" 6.762923679671086 3.713727209925957
AGN nan 12 2 263.8149449103512 2.5093260019898237e-06 9.585590851036929e-06 0.0003710072336082167 1.4078612184176073e-05 7.56433480156622e-05 6.378571690756426e-05 7.56433480156622e-05 6.378571690756426e-05 0.00012757143381512853 9.771445590309296e-06 ZTF19abubwvo 0.4167453658553426 68.61833089763057 999999999.9999993 999.0 0.0 52.0 3.0 0.001050284067792372 -0.0049724368927911156 -999.0 -999.0 18.4076214 27.4944438 81.0 0.0 40.0 41.0 0.0 0.3547952792258723 0.21401727674510151 1.8259275325127966 0.39060265436789526 0.39078003804229156 0.37541312298977453 0.22740361853502547 1.5964846512128041 0.3474334802550732 0.3630463866214197 1.8259275325127966 0.3367695999483244 0.34845129736771724 3.4845129736771723 42.0 33.0 19.8294 2458787.6325 -0.9699999999999989 436.7529700002633 368.0993000003509 68.65366999991238 -1.0 6.138708693931042e+44 0.0 "" 4.530682149143752 1.4687265921279238
Unknown 0.1602 11 3 402.11057222029194 -7.513125411498684e-06 1.1244306969362648e-05 0.0008057018468866939 3.3763007667633904e-05 0.0003055676653474335 0.0002460936288912747 0.0003055676653474335 0.00029402406366728286 0.0005880481273345657 1.2365240709194726e-05 ZTF19aazejcw 27.963524061363778 1.0000000000000007e-09 19.306768735408543 999.0 0.0 2.0 17.0 -1.0 0.1 -999.0 -999.0 16.9496545 24.4801504 22.0 0.0 14.0 5.0 0.0 0.20303622124305595 0.18584277807261945 0.4369628912079899 0.1486172264557759 0.08120639761673663 0.2430581546060721 0.1937729556761339 0.9051461066360149 0.11761991157604208 0.1753928364016057 0.4369628912079899 0.24403783430334117 0.17295564865529225 1.7295564865529225 1.0 21.0 18.9219 2458646.9505 -1.630700000000001 563.7100000004284 563.7100000004284 0.0 -1.0 1.0595061872008331e+45 0.0 "" 8.708467757424998 3.0026757326732487
TDE? 0.097 11 3 339.36245306022465 -3.059021213290681e-06 1.228269076869662e-05 0.0009542837983115929 2.5023486617816545e-05 0.0003461109769273265 0.0001860244432832031 0.0003461109769273265 0.0001860244432832031 0.0005580733298496093 1.4697369824240027e-05 ZTF19abvgxrq 4.923842992194106 9.288786718844213 54.733605310681526 0.5418151953976805 1.422164879305905 11.0 64.0 0.022324466712427618 0.0006943781919474579 0.03324757794633619 0.0008356500677771877 67.3446535 0.6187781 89.0 0.0 43.0 46.0 0.0 0.1588685707588599 0.16465519852103064 0.9503324204234145 0.15011805753280152 0.15647717334578887 0.2616379361892473 0.18088766016508698 1.8862767517659544 0.3724738917466617 0.3412041880507441 0.9503324204234145 0.21111798670397966 0.12472528227640461 1.247252822764046 18.0 129.0 17.34 2458750.641 -2.946200000000001 1468.8727900004014 417.19990000035614 1051.6728900000453 2.5849325162042605 8.440973987967827e+44 6.4 F20 7.433993756519726 2.037296801576314
AGN nan 12 2 175.31392619013786 1.613777319904325e-05 1.1176080525168816e-05 0.0007078730628137977 4.0152763928878304e-05 0.0002630887069916254 0.0002626126806467978 0.0002630887069916254 0.0002626126806467978 0.0005252253612935956 1.3712149190914422e-05 ZTF19abtuicl 0.2324782178090715 261.76550273283374 96.76251753778702 464.84989812959765 59.93154758775517 8.0 7.0 -0.3386599744835605 -0.00039814184981637685 0.18905070930577073 0.008701974140636906 232.1226483 3.5076875 15.0 0.0 12.0 3.0 0.0 0.44465200101636715 0.324083282510252 1.6745332597747493 0.5891870467009436 0.5426882355003932 0.3616319830717867 0.23587889123807315 1.837861003372657 0.4210462026994874 0.433512615725235 1.837861003372657 0.29848374888716966 0.2818242727128666 2.818242727128666 8.0 5.0 19.5173 2458874.0483 -0.8232999999999997 189.3933000001125 30.998300000093877 158.39500000001863 0.05974495612970469 2.710884835119486e+44 7.54286646923 L19 6.5403388198122 3.592741107980858
TDE? 0.2875 10 3 361.8916978398338 -1.9585904231394205e-05 1.755296601443305e-05 0.00010331016014622344 4.426192772359698e-05 0.0003588739453572562 0.00022065716985303157 0.0003588739453572562 0.00022065716985303157 0.0006619715095590947 9.398879058118381e-06 ZTF19abkdlkl 0.7081818889603004 33.555842225573976 127.19124349950113 2.918590094001223 7.4772452983840845 34.0 99.0 0.6156039406323283 0.0010969591849109715 0.03375990849002036 0.0007971435824250261 43.3341044 44.301508 133.0 0.0 46.0 87.0 0.0 0.21530559312049163 0.24816906817732148 0.3900601644653778 0.0944991428530229 0.09680086754846556 0.26076882377841626 0.2813583736091748 0.19230984018753985 0.06736714927050522 0.05410798386420654 0.3900601644653778 0.2604655517316694 0.16943462625748226 1.6943462625748225 23.0 107.0 19.124 2458717.7061 -1.6578000000000017 210.68842939985916 181.91146939992905 28.776959999930114 1.744859716317215 6.968527221493738e+44 6.487437132400978 V21 4.985258916669246 2.5216210005307533
Unknown nan 11 3 320.4689957499504 3.434217431397977e-07 7.544510025232868e-06 0.000178850558475141 1.0640357091901003e-05 0.000160553989046415 9.585682141204683e-05 0.000160553989046415 9.585682141204683e-05 0.0002875704642361405 7.144290549662987e-06 ZTF19acyjysg 0.4606362339107001 999999999.9999993 215.874063916712 0.0 0.0 43.0 15.0 0.021542275870398614 0.0003464076571009326 -999.0 -999.0 148.6437823 59.8410621 58.0 0.0 29.0 29.0 0.0 0.47830689580880387 0.2703279142958159 0.4171743758361295 0.22710550855548228 0.11277387891743969 0.3547020411850785 0.2801724116732201 1.5387999514741422 0.369034242366773 0.43112929348714446 0.4171743758361295 0.4157234216739859 0.20844766313457638 2.0844766313457637 3.0 51.0 19.967 2458831.0581 -0.6476000000000006 141.6787999998778 123.68259999994189 17.996199999935925 -1.0 9.0583745683961e+44 0.0 "" 9.008797410099051 1.4103443505693505
Unknown nan 10 4 491.91534460010007 -6.893415331456601e-07 8.6164432114225e-06 0.00031269312823304285 1.068698125445794e-05 0.0006027761884131412 0.00029146445048663466 0.0006027761884131412 0.0003455549284982796 0.0010366647854948387 1.082311622227741e-05 ZTF18adbifqw 1.208569796456427 12.359788123912404 116.1309595171698 2.5020932584751443 6.995083346053473 8.0 56.0 0.5062639011410941 0.0020206053753948736 0.049382439424240906 0.001043411809082805 196.3536361 21.9544352 66.0 0.0 23.0 41.0 0.0 0.1992047948426938 0.1778529235070371 1.0948742525237598 0.18511842693067818 0.1947265866839327 0.1975466123252913 0.20611647580918896 0.4583073012298685 0.15060439835033382 0.09446468576712087 1.0948742525237598 0.18681900926577957 0.10653052092095903 1.0653052092095903 24.0 38.0 18.7792 2458513.9613 -1.8827999999999996 195.68030000012368 156.71510000014678 38.9651999999769 -1.0 2.1343172581606778e+45 0.0 "" 32.3341943127425 1.240300782147627
AGN nan 12 2 133.09711926989257 -1.1118279208260438e-06 7.820785517536265e-06 0.000287574040157955 1.4855272692545539e-05 6.111333609221373e-05 5.579665632812749e-05 6.111333609221373e-05 5.579665632812749e-05 0.00011159331265625499 7.871337581313484e-06 ZTF19adcfuqy 0.44062401157072384 65.37497525650585 999999999.9999993 999.0 0.0 70.0 97.0 -0.3621076701966697 0.000680700429432963 -999.0 -999.0 213.9192673 30.0208516 180.0 0.0 99.0 68.0 0.0 0.22394119900659665 0.23154301198697405 0.5105210896269742 0.1208895330588046 0.11820759077510154 0.1833728373403991 0.23916491046974267 0.32921432311228394 0.06654159602550214 0.07873651411250632 0.5105210896269742 0.19933313951466297 0.06443788821337171 0.6443788821337171 51.0 124.0 19.7808 2458884.9455 -0.9573999999999998 193.67670000018552 155.78340000007302 37.893300000112504 -1.0 1.5624838882019444e+44 0.0 "" 3.7560169700638735 1.8994604390103904
Unknown 0.695 12 2 176.9367825598456 8.334803137507664e-07 8.135607974728778e-06 0.00010998685490963426 1.1322360839527418e-05 0.0002926383392265732 0.00020481713008142316 0.0002926383392265732 0.00020481713008142316 0.0004096342601628463 8.824410848283206e-06 ZTF19adcddzk 0.389672326923347 55.87161697572121 233.48872297544966 1.543514031158912 7.786284835921829 107.0 92.0 0.029890708528296072 0.0002645830934499152 0.019028255811973763 0.00016478228485067967 137.1072147 42.8948902 214.0 0.0 83.0 129.0 0.0 0.2735968802092142 0.2839961154663916 1.263921584530434 0.353262737320729 0.35894882026076974 0.217210975747546 0.305558625471447 0.981558437340764 0.2820693616903031 0.2999236469337453 1.263921584530434 0.19498723157844136 0.22154565255476852 2.215456525547685 118.0 115.0 18.0814 2458974.7244 -2.1571 380.8728000000119 253.09449999965727 127.77830000035465 -1.0 9.611143964997577e+43 0.0 "" 18.08961337518828 1.3917043292520346
Unknown nan 10 4 506.6008403399028 -8.090276035478799e-06 1.1156166287704797e-05 0.0005219001904882524 3.435162486943566e-05 0.0010900409413959458 0.0008748367186403562 0.0010900409413959458 0.000957697081164976 0.002873091243494928 1.742472451367447e-05 ZTF19abcejfe 0.38744405967000095 0.0 125.04421396944103 0.0 34.911315311414036 1.0 18.0 -0.036281150852189845 -0.005305605559020287 0.09614015043706321 0.004891291958991619 358.6739673 -16.563474 18.0 0.0 10.0 8.0 0.0 0.23522306124993578 0.1966853016147321 0.46560548984766764 0.06468239326124549 0.0915777562041636 0.2767589828867336 0.215382901042389 1.2284553034307697 0.3156098153929779 0.26458826705382743 0.46560548984766764 0.24611742657145078 0.2502317841147796 2.5023178411477955 4.0 13.0 19.6294 2458667.9826968 -0.6653999999999982 69.93640000000596 64.8957031997852 5.040696800220758 -1.0 2.2636540119829293e+45 0.0 "" 27.879236711655132 3.079160348057429
TDE? 0.103 11 2 167.6274005547166 -5.842761249046845e-06 8.082936416000652e-06 0.0007131021702584645 1.5467648392356942e-05 0.00047206173296455555 0.00032550696904827184 0.00047206173296455555 0.00032550696904827184 0.0006510139380965437 1.0316314291799389e-05 ZTF18abjjkeo 0.717754264829785 23.105863016452343 62.93243493932983 2.554126013829822 3.6248217729051944 23.0 50.0 0.33744430020871 0.0019243003999714382 0.02760479022658572 0.0012775196243796862 166.9288117 74.6339013 73.0 1.0 38.0 35.0 0.0 0.39706099556127433 0.17265846205700103 1.6152382358003046 0.29053226744964744 0.27888454964894416 0.35887587248603825 0.19527985126968664 0.09237829016077771 0.03693554382037351 0.018039618763144628 1.6152382358003046 0.3388877680665596 0.1509036953596159 1.509036953596159 24.0 49.0 18.4077 2458978.7639 -1.6522000000000006 100.77879999997094 66.93959999969229 33.83920000027865 0.6238409506692874 2.037122905228088e+44 6.4 F20 21.044373442644016 1.9136174771507313
Unknown nan 12 2 170.71100160013884 -6.214308363566894e-08 9.896077964028633e-06 0.0005293145016644647 3.570243356067986e-05 0.00017853318578663088 0.0001774914954408885 0.00017853318578663088 0.0001774914954408885 0.000354982990881777 8.087491962116067e-06 ZTF19abirkep 1.263232182130424 324.1169739236753 0.0 22.332186524588224 0.0 121.0 1.0 0.10627927159085979 0.0 0.03816429965611667 -999.0 16.172178 46.4639063 126.0 0.0 70.0 54.0 0.0 0.3793136775650649 0.1922973765921444 1.508285109507723 0.2266337962401172 0.29003926971133037 0.334490093834399 0.21843939571423462 1.3459243049124643 0.25017986251706265 0.29400289184218 1.508285109507723 0.0 0.0 0.0 95.0 23.0 19.464 2458887.6321 -1.2419000000000011 445.7911999998614 249.10800000000745 196.68319999985397 -1.0 2.5704032228921395e+44 0.0 "" 4.971411686523383 3.607735679776882
